[2.0375,87.8188,-19.0244]	946.087611
[-2.03196,83.9199,-19.7023]	957.177264
[-2.02567,83.9169,-19.7075]	957.193893
[-2.0186,83.9139,-19.7132]	957.210885
[-2.01033,83.9108,-19.7197]	957.229451
[-2.00157,83.9078,-19.7263]	957.248306
[-1.99087,83.9048,-19.7339]	957.266857
[-1.98129,83.9022,-19.741]	957.286381
[-1.97257,83.9,-19.747]	957.305576
[-1.96331,83.8978,-19.7532]	957.32484
[-1.95533,83.8958,-19.7579]	957.344577
[-1.94657,83.8934,-19.7626]	957.364253
[-1.93815,83.8906,-19.7669]	957.383608
[-1.93036,83.8876,-19.7709]	957.401629
[-1.92294,83.8841,-19.775]	957.419179
[-1.91492,83.8794,-19.7794]	957.437252
[-1.90557,83.8729,-19.7849]	957.455765
[-1.89284,83.8626,-19.7921]	957.474739
[-1.87773,83.8489,-19.8001]	957.493633
[-1.86094,83.8326,-19.8085]	957.51272
[-1.83847,83.8101,-19.8194]	957.53182
[-1.81181,83.7833,-19.8318]	957.550957
[-1.78529,83.7571,-19.843]	957.569737
[-1.75981,83.7328,-19.8527]	957.588642
[-1.73412,83.7092,-19.8617]	957.607681
[-1.70561,83.6845,-19.8717]	957.628518
[-1.67708,83.6608,-19.8818]	957.649716
[-1.65072,83.639,-19.8905]	957.670524
[-1.62341,83.6162,-19.8998]	957.692633
[-1.59958,83.5954,-19.9086]	957.71415
[-1.57703,83.5743,-19.9178]	957.736203
[-1.55557,83.5526,-19.927]	957.758165
[-1.5363,83.5317,-19.9362]	957.779966
[-1.51938,83.5124,-19.9451]	957.80184
[-1.50423,83.4944,-19.9528]	957.824341
[-1.49314,83.4811,-19.9582]	957.846639
[-1.48476,83.4711,-19.9619]	957.869627
[-1.47669,83.462,-19.9652]	957.890602
[-1.46995,83.4547,-19.9682]	957.91201
[-1.46436,83.4489,-19.9704]	957.932803
[-1.45855,83.4431,-19.9726]	957.952939
[-1.45319,83.438,-19.9746]	957.972663
[-1.44701,83.4323,-19.9768]	957.992514
[-1.44215,83.4279,-19.9789]	958.011126
[-1.43679,83.4232,-19.9812]	958.029527
[-1.43259,83.4195,-19.9834]	958.048301
[-1.42784,83.4152,-19.9858]	958.066732
[-1.42308,83.411,-19.9883]	958.085631
[-1.41793,83.4062,-19.9911]	958.104087
[-1.41165,83.4001,-19.9948]	958.122476
[-1.40572,83.3939,-19.9985]	958.140875
[-1.39981,83.3869,-20.0023]	958.159494
[-1.38888,83.3712,-20.0107]	958.198127
[-1.38223,83.3603,-20.0165]	958.217316
[-1.3759,83.3488,-20.0224]	958.236751
[-1.36822,83.3337,-20.0303]	958.255868
[-1.36139,83.3198,-20.0371]	958.274956
[-1.35453,83.306,-20.0438]	958.294083
[-1.34748,83.2921,-20.0508]	958.314755
[-1.34193,83.2817,-20.0556]	958.335448
[-1.3376,83.2738,-20.0591]	958.355962
[-1.33308,83.2658,-20.0626]	958.376861
[-1.33024,83.2609,-20.0651]	958.397301
[-1.32837,83.2576,-20.0669]	958.418382
[-1.32459,83.2484,-20.0718]	958.480721
[-1.32358,83.2451,-20.0736]	958.501581
[-1.32268,83.2398,-20.0763]	958.522152
[-1.32234,83.2334,-20.0793]	958.543362
[-1.32265,83.2249,-20.083]	958.563531
[-1.32408,83.2112,-20.089]	958.584466
[-1.32715,83.1918,-20.097]	958.604812
[-1.33083,83.173,-20.105]	958.624915
[-1.33714,83.1446,-20.1165]	958.644938
[-1.3461,83.1061,-20.1319]	958.665315
[-1.3541,83.0717,-20.1454]	958.686292
[-1.36112,83.0398,-20.1578]	958.708004
[-1.36626,83.0125,-20.1697]	958.729099
[-1.36975,82.9887,-20.18]	958.749568
[-1.37163,82.9676,-20.1886]	958.769658
[-1.37213,82.9472,-20.1977]	958.79037
[-1.37151,82.9288,-20.2059]	958.810529
[-1.36977,82.909,-20.215]	958.831284
[-1.3675,82.8933,-20.2232]	958.851438
[-1.36432,82.8773,-20.2317]	958.873429
[-1.35996,82.86,-20.2411]	958.894801
[-1.35546,82.845,-20.2486]	958.91689
[-1.35142,82.8327,-20.2544]	958.938171
[-1.34695,82.8197,-20.2603]	958.960258
[-1.3422,82.8062,-20.2663]	958.981536
[-1.33757,82.7927,-20.2721]	959.00159
[-1.33301,82.7788,-20.2778]	959.021047
[-1.32863,82.7652,-20.2835]	959.040963
[-1.3242,82.7513,-20.2893]	959.060756
[-1.32107,82.7416,-20.2932]	959.080315
[-1.31795,82.7325,-20.2971]	959.099959
[-1.31404,82.722,-20.3016]	959.120131
[-1.30915,82.7104,-20.3071]	959.139909
[-1.30375,82.6996,-20.3128]	959.16004
[-1.29826,82.6904,-20.3188]	959.179936
[-1.292,82.6821,-20.3249]	959.200136
[-1.28517,82.6752,-20.3306]	959.220092
[-1.27592,82.6683,-20.3368]	959.24362
[-1.26461,82.6621,-20.3426]	959.266848
[-1.24729,82.6546,-20.3505]	959.290509
[-1.23203,82.649,-20.3568]	959.31061
[-1.2172,82.644,-20.3625]	959.330912
[-1.20233,82.6395,-20.3684]	959.351542
[-1.189,82.6359,-20.3743]	959.371873
[-1.17613,82.6329,-20.3808]	959.392029
[-1.16415,82.6309,-20.3874]	959.41215
[-1.15396,82.6299,-20.3943]	959.431751
[-1.14441,82.6297,-20.4015]	959.451262
[-1.13559,82.6303,-20.409]	959.470679
[-1.12883,82.6312,-20.4164]	959.490255
[-1.12318,82.6321,-20.424]	959.509783
[-1.11947,82.6325,-20.4309]	959.529212
[-1.11607,82.6329,-20.4377]	959.550066
[-1.11355,82.633,-20.4429]	959.57109
[-1.11103,82.6329,-20.4476]	959.591928
[-1.10806,82.6327,-20.4521]	959.612845
[-1.10427,82.6324,-20.4567]	959.633427
[-1.09964,82.6321,-20.4612]	959.654505
[-1.09457,82.6318,-20.4651]	959.675182
[-1.08769,82.6316,-20.4698]	959.69655
[-1.08026,82.6315,-20.4743]	959.717433
[-1.06979,82.6315,-20.4804]	959.738465
[-1.05907,82.6318,-20.4864]	959.759189
[-1.0443,82.6326,-20.4945]	959.780438
[-1.03158,82.6336,-20.502]	959.801811
[-1.01933,82.6351,-20.5096]	959.82376
[-1.00958,82.6365,-20.5165]	959.845056
[-1.00239,82.6379,-20.5224]	959.863159
[-0.997062,82.639,-20.5281]	959.881377
[-0.99237,82.6401,-20.5338]	959.89925
[-0.988236,82.6409,-20.5393]	959.916876
[-0.984601,82.6414,-20.5449]	959.934277
[-0.981528,82.6414,-20.5505]	959.951718
[-0.978969,82.641,-20.5559]	959.96831
[-0.976229,82.6399,-20.5628]	959.984878
[-0.974064,82.6385,-20.5689]	960.001339
[-0.972053,82.6366,-20.5755]	960.01783
[-0.970412,82.6348,-20.5815]	960.03451
[-0.968902,82.6331,-20.5872]	960.051012
[-0.967892,82.6321,-20.5914]	960.067257
[-0.966874,82.6313,-20.5954]	960.083424
[-0.965958,82.631,-20.5986]	960.099875
[-0.96493,82.631,-20.6023]	960.117119
[-0.962823,82.6322,-20.6088]	960.151762
[-0.961664,82.6332,-20.6117]	960.168997
[-0.960232,82.6347,-20.6149]	960.18638
[-0.958692,82.6363,-20.6176]	960.203763
[-0.956962,82.6381,-20.6206]	960.22112
[-0.954367,82.6409,-20.6247]	960.239507
[-0.951384,82.644,-20.6289]	960.257914
[-0.949047,82.6464,-20.6323]	960.276382
[-0.947174,82.648,-20.6356]	960.294975
[-0.945564,82.6492,-20.6386]	960.313797
[-0.94394,82.65,-20.6417]	960.332617
[-0.942194,82.6503,-20.645]	960.352257
[-0.940531,82.6501,-20.6483]	960.371873
[-0.938829,82.6493,-20.6519]	960.391187
[-0.93702,82.6476,-20.6567]	960.412465
[-0.93563,82.6453,-20.6618]	960.433287
[-0.934524,82.6416,-20.6686]	960.454748
[-0.934211,82.6369,-20.6769]	960.475523
[-0.935092,82.6311,-20.6883]	960.497011
[-0.93723,82.6258,-20.7004]	960.517645
[-0.940741,82.621,-20.7138]	960.540636
[-0.944935,82.6169,-20.7269]	960.562962
[-0.949794,82.613,-20.7397]	960.585578
[-0.954503,82.6101,-20.7494]	960.607799
[-0.959606,82.6079,-20.7577]	960.630128
[-0.96528,82.6061,-20.7655]	960.652565
[-0.970986,82.6048,-20.7723]	960.673005
[-0.98283,82.604,-20.7848]	960.713388
[-0.988666,82.6043,-20.7912]	960.73356
[-0.994168,82.6051,-20.7973]	960.753045
[-0.998696,82.6062,-20.803]	960.772355
[-1.00295,82.6078,-20.8089]	960.792099
[-1.00619,82.6093,-20.8141]	960.81092
[-1.00968,82.6113,-20.8201]	960.829839
[-1.01304,82.6137,-20.8268]	960.848613
[-1.01563,82.616,-20.8332]	960.868123
[-1.0175,82.6179,-20.8392]	960.887251
[-1.01896,82.6198,-20.845]	960.906377
[-1.02005,82.6214,-20.851]	960.926688
[-1.0207,82.6225,-20.8565]	960.947296
[-1.02254,82.623,-20.8739]	961.009412
[-1.02309,82.6226,-20.8788]	961.030506
[-1.0238,82.6216,-20.8841]	961.051543
[-1.02465,82.6202,-20.8894]	961.072879
[-1.02563,82.6184,-20.8947]	961.094246
[-1.02679,82.616,-20.9008]	961.115416
[-1.02827,82.6133,-20.9073]	961.136309
[-1.02986,82.6109,-20.9133]	961.157482
[-1.0315,82.6089,-20.9189]	961.178687
[-1.03333,82.6071,-20.9249]	961.200465
[-1.03502,82.6057,-20.93]	961.221655
[-1.03721,82.6042,-20.9364]	961.244103
[-1.0391,82.603,-20.9418]	961.266355
[-1.04039,82.6022,-20.9453]	961.288949
[-1.04115,82.6018,-20.9471]	961.309968
[-1.04186,82.6014,-20.9486]	961.331602
[-1.04262,82.601,-20.9499]	961.353024
[-1.0437,82.6005,-20.9514]	961.374746
[-1.04522,82.5998,-20.9533]	961.395806
[-1.0471,82.599,-20.9557]	961.417632
[-1.0494,82.5982,-20.9581]	961.438042
[-1.05175,82.5975,-20.9606]	961.459356
[-1.05493,82.5968,-20.9636]	961.479761
[-1.05962,82.596,-20.968]	961.500717
[-1.06597,82.5951,-20.9739]	961.521057
[-1.07217,82.5945,-20.9795]	961.541912
[-1.07843,82.5943,-20.9854]	961.562811
[-1.08456,82.5943,-20.9916]	961.584259
[-1.0902,82.5946,-20.998]	961.605059
[-1.09597,82.5949,-21.0055]	961.626777
[-1.10113,82.5948,-21.0128]	961.648906
[-1.10595,82.5942,-21.0207]	961.670755
[-1.11009,82.5932,-21.0285]	961.692806
[-1.11324,82.5922,-21.0363]	961.71538
[-1.11599,82.5915,-21.0439]	961.737459
[-1.11919,82.5916,-21.0528]	961.759335
[-1.12241,82.5926,-21.0609]	961.781099
[-1.1258,82.5945,-21.069]	961.803008
[-1.12941,82.5972,-21.077]	961.823689
[-1.13327,82.6006,-21.0854]	961.845032
[-1.13742,82.6045,-21.0937]	961.865932
[-1.14164,82.6085,-21.1019]	961.887007
[-1.1452,82.6116,-21.1087]	961.907405
[-1.14916,82.6147,-21.116]	961.928497
[-1.15299,82.6171,-21.1227]	961.948433
[-1.15632,82.6188,-21.1281]	961.96909
[-1.15911,82.6196,-21.1321]	961.989487
[-1.16148,82.6197,-21.1353]	962.010567
[-1.16335,82.6195,-21.1377]	962.031305
[-1.16488,82.6193,-21.1397]	962.052639
[-1.16589,82.6192,-21.1413]	962.073766
[-1.16689,82.6194,-21.143]	962.09559
[-1.16795,82.6199,-21.1452]	962.116903
[-1.16888,82.6209,-21.1473]	962.136712
[-1.16963,82.6223,-21.1494]	962.156248
[-1.17033,82.6243,-21.1517]	962.175535
[-1.17101,82.6272,-21.1545]	962.19476
[-1.17165,82.6305,-21.1577]	962.213711
[-1.17214,82.633,-21.1604]	962.232879
[-1.17277,82.6358,-21.1632]	962.251997
[-1.1734,82.6384,-21.1664]	962.271535
[-1.17418,82.6407,-21.1693]	962.290897
[-1.17514,82.6429,-21.1725]	962.310379
[-1.17614,82.6445,-21.1754]	962.329641
[-1.17709,82.6457,-21.1783]	962.349134
[-1.17787,82.6462,-21.1811]	962.368
[-1.17839,82.646,-21.1837]	962.386871
[-1.17863,82.6448,-21.1868]	962.405757
[-1.17837,82.6418,-21.1913]	962.42525
[-1.17719,82.6367,-21.1968]	962.444755
[-1.17433,82.6279,-21.2051]	962.463953
[-1.1709,82.6191,-21.2141]	962.482666
[-1.16691,82.61,-21.2232]	962.501871
[-1.16337,82.6024,-21.2304]	962.520564
[-1.16028,82.5962,-21.2369]	962.538725
[-1.15767,82.5912,-21.2426]	962.556533
[-1.15547,82.5868,-21.2486]	962.574511
[-1.15398,82.5834,-21.254]	962.592112
[-1.15316,82.5803,-21.2595]	962.610001
[-1.15308,82.5772,-21.2648]	962.627619
[-1.15376,82.5736,-21.2704]	962.64536
[-1.15564,82.569,-21.2766]	962.662552
[-1.15879,82.5635,-21.2831]	962.680173
[-1.16387,82.5563,-21.2915]	962.698121
[-1.17005,82.5482,-21.3006]	962.71581
[-1.17769,82.5389,-21.3096]	962.733639
[-1.18563,82.5293,-21.3181]	962.751003
[-1.19355,82.5198,-21.3258]	962.767973
[-1.20139,82.5103,-21.3332]	962.785636
[-1.20709,82.5031,-21.3391]	962.803548
[-1.2108,82.4982,-21.3424]	962.821875
[-1.21364,82.4942,-21.3455]	962.839773
[-1.21581,82.491,-21.3478]	962.858129
[-1.21784,82.488,-21.3502]	962.87637
[-1.21979,82.4851,-21.3528]	962.894633
[-1.22153,82.4826,-21.3556]	962.913758
[-1.2231,82.4806,-21.3583]	962.932875
[-1.22447,82.4792,-21.3609]	962.952014
[-1.22553,82.4783,-21.363]	962.970351
[-1.2267,82.4775,-21.3653]	962.989056
[-1.22832,82.4766,-21.3683]	963.007682
[-1.2304,82.4755,-21.3718]	963.026942
[-1.23249,82.4747,-21.3752]	963.046388
[-1.23685,82.474,-21.3812]	963.083461
[-1.23855,82.474,-21.3835]	963.101503
[-1.2402,82.474,-21.3857]	963.119381
[-1.24164,82.4741,-21.3875]	963.136945
[-1.24313,82.4743,-21.3893]	963.155462
[-1.24511,82.4747,-21.3915]	963.173886
[-1.24696,82.4752,-21.3939]	963.192255
[-1.24854,82.4757,-21.3958]	963.209506
[-1.24994,82.4762,-21.3975]	963.226826
[-1.25148,82.4768,-21.3993]	963.244012
[-1.25274,82.4774,-21.4008]	963.261302
[-1.25386,82.478,-21.4021]	963.27851
[-1.25501,82.4786,-21.4035]	963.295497
[-1.25589,82.479,-21.4047]	963.31376
[-1.25663,82.4793,-21.4057]	963.331414
[-1.25746,82.4797,-21.4068]	963.349509
[-1.25886,82.4802,-21.4087]	963.368708
[-1.26012,82.4806,-21.4103]	963.387857
[-1.26144,82.4809,-21.412]	963.40688
[-1.26261,82.4813,-21.4135]	963.424092
[-1.26399,82.4817,-21.4153]	963.441497
[-1.26934,82.4842,-21.4235]	963.496376
[-1.27079,82.485,-21.4258]	963.515256
[-1.2721,82.4858,-21.4284]	963.53401
[-1.27338,82.4868,-21.4312]	963.552608
[-1.27522,82.4883,-21.4363]	963.589008
[-1.27586,82.4889,-21.4384]	963.606637
[-1.27655,82.4896,-21.4413]	963.624131
[-1.27705,82.4901,-21.444]	963.641627
[-1.27741,82.4905,-21.4474]	963.660089
[-1.27748,82.4907,-21.4511]	963.67848
[-1.27731,82.4907,-21.4545]	963.69705
[-1.27697,82.4907,-21.4583]	963.714572
[-1.27653,82.4908,-21.4622]	963.732077
[-1.27612,82.4911,-21.4662]	963.749885
[-1.27595,82.4913,-21.4694]	963.766913
[-1.27602,82.4917,-21.4727]	963.784616
[-1.27636,82.4921,-21.4756]	963.801833
[-1.27819,82.4933,-21.4823]	963.83688
[-1.27933,82.494,-21.4854]	963.85423
[-1.28088,82.4948,-21.4886]	963.871585
[-1.28323,82.496,-21.4924]	963.890664
[-1.28635,82.4978,-21.4968]	963.909709
[-1.29112,82.5003,-21.5024]	963.928878
[-1.2971,82.5034,-21.5087]	963.947256
[-1.3057,82.5076,-21.5168]	963.965461
[-1.31459,82.5117,-21.525]	963.983579
[-1.32442,82.5158,-21.5341]	964.003669
[-1.33362,82.5191,-21.5422]	964.023668
[-1.34298,82.5223,-21.5506]	964.043632
[-1.3506,82.5248,-21.5583]	964.063471
[-1.36251,82.5306,-21.5739]	964.103175
[-1.36775,82.5342,-21.582]	964.123121
[-1.37206,82.5387,-21.5902]	964.142715
[-1.37555,82.5441,-21.598]	964.16233
[-1.37829,82.5503,-21.6057]	964.181796
[-1.38058,82.5576,-21.6143]	964.201362
[-1.38213,82.5636,-21.622]	964.221269
[-1.38367,82.5695,-21.6291]	964.241136
[-1.3855,82.5754,-21.6361]	964.259879
[-1.38794,82.5817,-21.644]	964.278632
[-1.39107,82.5877,-21.6523]	964.297379
[-1.39404,82.5919,-21.6597]	964.31581
[-1.39755,82.5959,-21.6673]	964.334996
[-1.40082,82.5989,-21.6742]	964.353456
[-1.40428,82.6015,-21.6811]	964.372627
[-1.40766,82.6037,-21.6873]	964.391819
[-1.41161,82.6058,-21.6942]	964.41119
[-1.41473,82.6075,-21.6997]	964.430277
[-1.41739,82.609,-21.7049]	964.449685
[-1.4197,82.6107,-21.7102]	964.469318
[-1.42156,82.6126,-21.7156]	964.489224
[-1.42316,82.615,-21.722]	964.509007
[-1.42399,82.6173,-21.7279]	964.528745
[-1.42444,82.6208,-21.7349]	964.549071
[-1.42431,82.6252,-21.7424]	964.569545
[-1.42362,82.6312,-21.751]	964.589998
[-1.42241,82.6387,-21.7612]	964.610181
[-1.42111,82.6478,-21.7714]	964.630392
[-1.41996,82.6579,-21.7817]	964.650646
[-1.41912,82.6685,-21.7919]	964.670634
[-1.41868,82.6791,-21.8018]	964.690258
[-1.4187,82.689,-21.8111]	964.709837
[-1.41936,82.7016,-21.8225]	964.729613
[-1.4205,82.713,-21.833]	964.749032
[-1.42458,82.7394,-21.8555]	964.789715
[-1.42676,82.7516,-21.8657]	964.810581
[-1.42837,82.7611,-21.8743]	964.831152
[-1.42973,82.7693,-21.8818]	964.852296
[-1.43087,82.7772,-21.8889]	964.872803
[-1.43176,82.7846,-21.8952]	964.894012
[-1.43265,82.7972,-21.9057]	964.936663
[-1.43283,82.8037,-21.9112]	964.958713
[-1.43286,82.8076,-21.9142]	964.980787
[-1.43282,82.8115,-21.9173]	965.002824
[-1.43273,82.8153,-21.9203]	965.027558
[-1.4327,82.8193,-21.9236]	965.05251
[-1.43284,82.8248,-21.9285]	965.077139
[-1.43334,82.832,-21.9349]	965.101876
[-1.43417,82.8397,-21.9414]	965.126343
[-1.43526,82.8482,-21.9483]	965.151006
[-1.43666,82.8588,-21.956]	965.175008
[-1.43827,82.8732,-21.9651]	965.198998
[-1.44008,82.8965,-21.9786]	965.222835
[-1.44096,82.9251,-21.9923]	965.246876
[-1.44007,82.9566,-22.0059]	965.270741
[-1.43686,82.9902,-22.0189]	965.294582
[-1.43171,83.0212,-22.029]	965.317589
[-1.42467,83.0514,-22.0379]	965.340728
[-1.41666,83.0794,-22.0456]	965.363543
[-1.40801,83.1057,-22.0523]	965.386381
[-1.40023,83.1278,-22.0575]	965.408725
[-1.39228,83.1499,-22.0628]	965.431376
[-1.38572,83.1684,-22.0676]	965.453976
[-1.37983,83.1859,-22.0724]	965.477012
[-1.37475,83.2024,-22.0772]	965.499595
[-1.36973,83.2196,-22.0822]	965.523064
[-1.36436,83.2383,-22.0877]	965.546539
[-1.35887,83.2566,-22.093]	965.570255
[-1.35323,83.2737,-22.0984]	965.594169
[-1.34723,83.2901,-22.1033]	965.618262
[-1.34061,83.3063,-22.1081]	965.642192
[-1.33421,83.3207,-22.1126]	965.666092
[-1.32714,83.3357,-22.1177]	965.689892
[-1.31975,83.3508,-22.1233]	965.713984
[-1.3135,83.3634,-22.13]	965.73787
[-1.30803,83.376,-22.137]	965.761712
[-1.3038,83.3887,-22.1438]	965.7856
[-1.30095,83.4019,-22.1502]	965.80959
[-1.29935,83.4171,-22.1569]	965.833635
[-1.2991,83.4343,-22.164]	965.857429
[-1.30021,83.4536,-22.1717]	965.882727
[-1.30244,83.4732,-22.1792]	965.908382
[-1.3052,83.4914,-22.1859]	965.933804
[-1.30744,83.5052,-22.1905]	965.95875
[-1.30925,83.5182,-22.1945]	965.983719
[-1.31009,83.5292,-22.1975]	966.008881
[-1.31,83.5397,-22.2002]	966.033955
[-1.30878,83.5504,-22.2031]	966.05926
[-1.3064,83.5608,-22.205]	966.08434
[-1.30271,83.5716,-22.2065]	966.109622
[-1.28227,83.6114,-22.2103]	966.185081
[-1.27434,83.6255,-22.2111]	966.21038
[-1.26568,83.6396,-22.2112]	966.235416
[-1.23709,83.6771,-22.2117]	966.286385
[-1.22172,83.6943,-22.2105]	966.311747
[-1.20435,83.7105,-22.2082]	966.337121
[-1.18622,83.7247,-22.2054]	966.362711
[-1.16721,83.7376,-22.2025]	966.388843
[-1.14871,83.7489,-22.2006]	966.414878
[-1.13376,83.7577,-22.1997]	966.440712
[-1.12419,83.7635,-22.1996]	966.466634
[-1.11463,83.77,-22.1996]	966.492521
[-1.10671,83.7762,-22.2002]	966.518625
[-1.09962,83.7828,-22.2007]	966.544392
[-1.09145,83.7921,-22.2015]	966.570493
[-1.08348,83.803,-22.2022]	966.595904
[-1.07577,83.8154,-22.2028]	966.621748
[-1.06978,83.8264,-22.2039]	966.647434
[-1.06433,83.838,-22.2045]	966.673373
[-1.05872,83.8516,-22.2055]	966.699244
[-1.05173,83.8699,-22.2069]	966.725131
[-1.04699,83.8824,-22.2088]	966.751504
[-1.04179,83.8958,-22.2108]	966.777877
[-1.03801,83.9053,-22.2116]	966.804103
[-1.03391,83.9148,-22.2123]	966.830087
[-1.03013,83.9232,-22.2128]	966.856047
[-1.02599,83.9314,-22.2133]	966.882127
[-1.02181,83.939,-22.2141]	966.907976
[-1.01726,83.9466,-22.2148]	966.933837
[-1.0135,83.9523,-22.2157]	966.959458
[-1.01025,83.957,-22.2163]	966.984833
[-1.00678,83.9619,-22.2172]	967.009853
[-1.00383,83.966,-22.218]	967.035093
[-1.00062,83.9704,-22.2189]	967.060286
[-0.998554,83.9734,-22.2196]	967.086
[-0.997089,83.9755,-22.2199]	967.111214
[-0.995609,83.9775,-22.2203]	967.136587
[-0.994301,83.9793,-22.2205]	967.161943
[-0.99351,83.9803,-22.2205]	967.187426
[-0.992819,83.9812,-22.2205]	967.212692
[-0.99244,83.9816,-22.2205]	967.238129
[-0.992132,83.982,-22.2206]	967.263513
[-0.991876,83.9823,-22.2206]	967.287873
[-0.991537,83.9828,-22.2206]	967.312351
[-0.990861,83.9838,-22.2206]	967.336755
[-0.989509,83.9856,-22.2206]	967.361608
[-0.988058,83.9875,-22.2207]	967.386197
[-0.985839,83.9903,-22.2208]	967.410855
[-0.982497,83.9941,-22.2208]	967.436122
[-0.977932,83.9989,-22.2211]	967.46104
[-0.970621,84.0059,-22.2214]	967.486028
[-0.959283,84.0154,-22.2223]	967.511472
[-0.943797,84.0263,-22.2238]	967.537084
[-0.925644,84.0371,-22.2259]	967.562759
[-0.907215,84.0462,-22.2288]	967.588574
[-0.892172,84.052,-22.2343]	967.61457
[-0.878485,84.0566,-22.2402]	967.640638
[-0.865924,84.0611,-22.2463]	967.666134
[-0.843788,84.0746,-22.2614]	967.716853
[-0.833491,84.0843,-22.2681]	967.742493
[-0.823323,84.0957,-22.2745]	967.768008
[-0.812354,84.1079,-22.2808]	967.793575
[-0.800817,84.1196,-22.2871]	967.818852
[-0.789867,84.1293,-22.2919]	967.844763
[-0.779484,84.1369,-22.2969]	967.870383
[-0.769186,84.1435,-22.301]	967.896002
[-0.759748,84.1488,-22.3047]	967.921897
[-0.751332,84.1533,-22.308]	967.948249
[-0.744777,84.1571,-22.3105]	967.974241
[-0.738295,84.1613,-22.3126]	968.000025
[-0.732585,84.1656,-22.315]	968.025804
[-0.726583,84.1706,-22.3173]	968.05146
[-0.720283,84.1762,-22.3198]	968.077082
[-0.712951,84.1826,-22.3221]	968.102665
[-0.704418,84.1889,-22.3244]	968.128412
[-0.693843,84.1949,-22.3265]	968.153578
[-0.682005,84.1999,-22.329]	968.178721
[-0.6698,84.2037,-22.331]	968.203733
