[-163.423,100.892,-58.545]	6500.557834	[-28.6646,22.4625,-8.45635]
[61.9081,39.2392,-33.7599]	6507.175313	[-263.567,41.7522,55.7871]
[61.8018,39.9807,-33.6186]	6507.184404	[-291.742,37.8936,63.0837]
[59.5893,40.286,-33.2195]	6507.193384	[-324.2,27.6439,57.4266]
[56.8154,40.3924,-32.7518]	6507.20253	[-358.99,17.5036,61.9796]
[53.4911,40.4071,-32.1716]	6507.211525	[-404.546,5.26564,71.1809]
[49.6653,40.263,-31.5029]	6507.220655	[-445.497,-13.5077,77.9735]
[24.7962,35.1774,-30.5739]	6507.256797	[-634.743,-126.972,139.744]
[21.6039,35.0148,-27.4908]	6507.265584	[-657.332,-54.2959,549.06]
[18.2551,34.0532,-26.9178]	6507.274694	[-660.287,-158.493,90.7704]
[14.7213,33.1173,-25.975]	6507.283699	[-662.334,-157.873,168.654]
[10.9765,32.5933,-23.1868]	6507.292898	[-640.337,-94.4102,601.555]
[6.93534,32.1152,-20.445]	6507.301761	[-637.584,-80.1708,441.503]
[2.17379,31.7501,-17.5752]	6507.310905	[-630.884,-47.8141,310.311]
[-4.83342,31.545,-13.7714]	6507.32003	[-621.504,9.16524,243.935]
[-12.1761,32.0379,-10.8229]	6507.329013	[-830.294,122.915,235.028]
[-17.5368,32.1663,-8.44711]	6507.338159	[-316.234,17.2837,156.344]
[-23.93,32.5723,-6.32553]	6507.347167	[-726.111,70.6087,194.43]
[-29.9106,33.0285,-4.41312]	6507.356157	[-572.743,76.3785,179.128]
[-43.6143,34.9718,-2.18034]	6507.365273	[-384.782,120.162,927.52]
[-45.5189,35.5349,-0.250906]	6507.374261	[-395.557,118.469,494.529]
[-46.5888,36.142,0.84632]	6507.383281	[-263.771,119.947,307.051]
[-48.7594,36.6039,0.25817]	6507.392217	[-389.581,97.818,9.85815]
[-50.2105,37.3927,1.39372]	6507.401447	[-270.999,128.756,278.817]
[-51.8659,38.2726,2.38539]	6507.410314	[-266.646,128.887,188.029]
[-53.5854,39.2516,3.17759]	6507.419405	[-248.8,131.628,113.397]
[-55.4592,40.5941,3.83877]	6507.428655	[-214.025,149.279,48.9219]
[-57.3145,42.294,4.13333]	6507.437571	[-189.214,179.389,-28.1181]
[-59.0037,44.3694,3.99201]	6507.446485	[-159.441,217.996,-91.9246]
[-60.3657,46.8819,3.47124]	6507.455773	[-111.23,261.164,-126.651]
[-61.3978,49.7987,2.45432]	6507.464669	[-71.9527,310.287,-195.664]
[-62.0446,53.1428,0.975072]	6507.473654	[-24.1059,360.686,-246.676]
[-62.061,56.9326,-0.92738]	6507.482764	[67.0829,404.633,-278.323]
[-61.7418,61.1494,-3.33556]	6507.491596	[93.1128,459.15,-351.414]
[-60.9638,65.8331,-6.12023]	6507.500853	[146.173,502.896,-357.906]
[-59.7281,71.0836,-9.14161]	6507.509591	[200.878,579.744,-362.521]
[-58.2188,76.8976,-12.4153]	6507.518865	[205.983,631.54,-377.239]
[-56.3286,83.3146,-15.6565]	6507.527952	[243.216,688.336,-328.147]
[-54.2434,90.2813,-18.905]	6507.536827	[247.774,743.327,-330.915]
[-51.9551,97.8,-21.9831]	6507.546031	[256.547,761.324,-293.356]
[-49.5185,105.687,-24.8329]	6507.555035	[264.419,773.67,-262.409]
[-46.9141,113.793,-27.4126]	6507.564036	[279.167,767.502,-229.653]
[-44.2483,121.961,-29.8073]	6507.572963	[278.072,763.673,-215.907]
[-41.5837,130.019,-31.9957]	6507.58213	[266.104,727.441,-193.915]
[-38.9108,137.575,-33.721]	6507.591162	[267.011,693.002,-143.594]
[-36.474,144.703,-35.3974]	6507.600282	[236.277,674.626,-153.597]
[-34.1376,150.943,-36.4612]	6507.609174	[233.088,618.104,-88.4256]
[-31.9839,156.533,-37.301]	6507.618279	[211.142,563.392,-73.2382]
[-30.0663,161.191,-37.9274]	6507.627369	[189.913,490.224,-59.8574]
[-28.4011,164.981,-38.2451]	6507.636368	[167.848,424.91,-35.0287]
[-27.0044,167.924,-38.316]	6507.645334	[144.841,352.637,-14.6105]
[-25.9169,170.102,-38.4706]	6507.654265	[117.671,284.57,-26.6508]
[-25.0524,171.55,-38.5195]	6507.663526	[95.0918,209.363,-16.1033]
[-24.4462,172.112,-38.5431]	6507.672544	[74.4856,131.14,-14.8666]
[-24.0586,171.966,-38.6955]	6507.681435	[54.3957,60.4172,-26.2054]
[-23.7584,171.144,-38.6061]	6507.690649	[43.6232,-9.11808,-2.29121]
[-23.6449,169.634,-38.7912]	6507.699606	[27.2565,-78.698,-27.5959]
[-23.5082,167.202,-38.6792]	6507.708653	[29.0843,-175.917,1.06813]
[-23.4312,163.907,-38.8412]	6507.717815	[23.2869,-276.81,-25.495]
[-23.2845,159.828,-39.1594]	6507.726851	[30.5684,-389.805,-41.0291]
[-23.0007,154.713,-39.5339]	6507.735661	[46.5475,-549.759,-47.1323]
[-22.5573,148.801,-39.9116]	6507.744907	[58.0215,-636.062,-43.8232]
[-22.0006,142.106,-40.2994]	6507.7537	[73.0179,-759.545,-46.5975]
[-21.3152,134.679,-40.4945]	6507.762907	[81.5101,-790.482,-20.5462]
[-20.6414,126.804,-40.4564]	6507.771708	[81.4434,-842.497,6.16163]
[-19.9608,118.474,-40.1538]	6507.781032	[75.49,-817.42,37.6062]
[-19.3174,110.018,-39.5801]	6507.790078	[72.9853,-827.697,67.1908]
[-18.7691,101.688,-38.7279]	6507.799031	[61.9919,-802.649,99.7556]
[-18.3724,93.7157,-37.6127]	6507.808003	[44.3477,-748.027,128.662]
[-18.0959,86.2428,-36.2784]	6507.816988	[31.541,-703.218,150.758]
[-17.8232,69.107,-32.801]	6507.844385	[4.80307,-616.696,168.622]
[-18.7192,63.4843,-30.0093]	6507.853286	[-65.732,-496.785,237.833]
[-19.8864,58.6346,-27.4853]	6507.862362	[-117.216,-465.934,237.025]
[-21.4967,54.4785,-24.8342]	6507.871411	[-174.972,-430,267.822]
[-23.6287,50.7994,-22.072]	6507.880411	[-236.758,-405.928,286.555]
[-26.3369,47.6144,-18.9181]	6507.889392	[-302.203,-366.709,334.049]
[-29.6742,44.9397,-15.6347]	6507.898528	[-368.91,-312.946,342.383]
[-33.6428,43.0446,-12.1267]	6507.90759	[-440.005,-234.894,368.246]
[-38.1957,41.9535,-8.65529]	6507.916478	[-512.423,-149.256,367.235]
[-43.2129,41.409,-5.51777]	6507.925735	[-563.049,-77.7748,325.665]
[-48.2102,41.4473,-1.76721]	6507.934428	[-564.689,-23.2047,429.534]
[-53.3614,41.9178,2.17815]	6507.943571	[-560.897,33.1436,433.68]
[-58.4315,42.8876,6.04211]	6507.952793	[-527.445,85.6579,409.609]
[-63.45,44.2583,9.59139]	6507.961842	[-515.645,125.503,367.292]
[-68.2127,46.0251,12.8937]	6507.970782	[-484.465,174.492,343.02]
[-72.6352,48.269,15.8619]	6507.979831	[-436.696,230.781,301.368]
[-76.3713,50.8281,18.2087]	6507.988922	[-348.492,260.477,226.899]
[-79.3262,53.6605,19.7902]	6507.997904	[-265.493,287.569,143.119]
[-81.4012,56.7793,20.6362]	6508.006963	[-172.612,312.846,65.892]
[-82.6498,60.1896,20.5928]	6508.016038	[-97.8007,339.412,-24.6709]
[-82.9987,63.7876,19.7496]	6508.025024	[-16.3857,358.477,-100.432]
[-82.5616,67.597,18.1676]	6508.034064	[55.5341,378.815,-172.308]
[-81.3957,71.5676,15.9122]	6508.043112	[124.869,395.996,-239.925]
[-79.5884,75.6504,13.1272]	6508.052161	[188.885,409.311,-292.744]
[-77.1667,79.7679,9.9795]	6508.060992	[258.756,423.359,-330.401]
[-74.2525,84.0607,6.51405]	6508.070422	[300.088,423.46,-347.676]
[-70.8943,88.2158,2.80511]	6508.079233	[352.572,430.746,-380.85]
[-67.0776,92.4628,-0.979243]	6508.088295	[396.694,433.411,-368.008]
[-62.9372,96.6641,-4.82381]	6508.097399	[416.032,425.932,-364.177]
[-58.6589,100.824,-8.63426]	6508.106406	[420.633,427.568,-359.091]
[-54.2076,104.848,-12.3795]	6508.115411	[441.28,415.371,-352.242]
[-49.6298,108.755,-15.9036]	6508.124531	[452.492,402.801,-320.874]
[-45.0068,112.429,-19.2927]	6508.133533	[462.609,386.905,-320.641]
[-40.3018,115.87,-22.4213]	6508.142494	[474.58,367.7,-293.734]
[-35.5567,119.111,-25.4122]	6508.151665	[467.976,343.662,-281.94]
[-30.8374,121.97,-28.1159]	6508.160622	[477.625,315.053,-263.485]
[-26.0845,124.527,-30.6134]	6508.169666	[479.673,284.329,-247.181]
[-21.3959,126.673,-32.8622]	6508.1787	[476.265,244.378,-228.979]
[-16.8406,128.451,-34.8503]	6508.187716	[466.836,208.588,-209.178]
[-12.476,129.829,-36.6509]	6508.196674	[454.661,169.237,-196.674]
[-8.29088,130.818,-38.1768]	6508.205784	[436.757,124.978,-169.638]
[-4.34755,131.229,-39.4842]	6508.214908	[417.274,63.4294,-150.355]
[-0.666749,131.09,-40.53]	6508.223908	[400.263,6.90594,-127.536]
[2.78176,130.361,-41.4901]	6508.232915	[380.322,-57.6866,-119.129]
[5.97804,128.938,-42.2809]	6508.24204	[353.618,-133.938,-100.221]
[8.80804,126.79,-42.8459]	6508.251039	[322.786,-214.796,-78.1146]
[11.2734,123.948,-43.1761]	6508.260045	[286.132,-293.423,-52.7154]
[13.4155,120.401,-43.413]	6508.269158	[250.078,-370.554,-41.225]
[15.1931,116.027,-43.4006]	6508.278129	[215.693,-472.472,-15.1054]
[16.7067,110.879,-43.3089]	6508.287164	[183.496,-571.51,-3.49626]
[17.9137,104.891,-42.8366]	6508.296168	[150.469,-670.345,39.1836]
[18.8549,98.191,-42.1653]	6508.305083	[121.222,-757.023,62.4005]
[19.5599,90.8,-41.1854]	6508.314254	[87.5679,-808.965,99.3908]
[19.9034,82.8321,-39.853]	6508.323286	[50.2607,-853.143,138.191]
[19.9318,74.4847,-38.1027]	6508.332415	[12.6987,-852.145,186.915]
[19.6523,66.1455,-36.1199]	6508.34115	[-15.7363,-849.518,212.463]
[19.2404,57.9549,-33.9655]	6508.350379	[-34.116,-755.72,223.594]
[14.8095,38.1343,-29.2981]	6508.377575	[-76.7594,-485.205,148.832]
[14.4334,36.1688,-28.5239]	6508.38642	[-79.9679,-437.861,162.418]
[14.09,34.4105,-27.7451]	6508.395575	[-72.9316,-388.945,158.676]
[13.8139,32.8611,-26.9347]	6508.404664	[-61.1645,-341.727,157.688]
[13.554,31.6696,-26.2622]	6508.413724	[-55.5598,-276.688,135.167]
[13.1849,31.1233,-25.9167]	6508.422556	[-65.7382,-175.806,88.7403]
[12.829,31.0817,-25.6845]	6508.431797	[-61.3128,-96.5204,67.7946]
[12.5811,31.4894,-25.655]	6508.440548	[-46.2362,-25.3412,37.2627]
[12.4999,32.3,-25.809]	6508.449645	[-24.8742,34.0716,10.8622]
[12.3357,34.1097,-25.4194]	6508.459022	[-30.6523,154.095,64.8234]
[12.2661,36.6307,-25.3841]	6508.467974	[-16.49,249.714,15.228]
[12.3143,40.1874,-25.7355]	6508.477036	[-0.263009,382.231,-39.1371]
[12.5963,45.9986,-26.7404]	6508.485807	[27.1625,576.386,-123.909]
[13.1685,52.8148,-28.0997]	6508.49491	[61.3079,670.065,-157.69]
[14.0425,59.977,-29.7054]	6508.504166	[98.5738,683.308,-184.528]
[15.1945,67.2454,-31.484]	6508.513041	[136.901,713.159,-210.555]
[16.6074,74.7114,-33.2489]	6508.522054	[167.798,713.879,-189.395]
[18.2227,82.2871,-35.0091]	6508.531201	[190.02,702.192,-187.764]
[19.9961,89.8781,-36.6974]	6508.54014	[210.987,723.616,-179.576]
[21.9832,97.6232,-38.1496]	6508.549367	[226.942,698.335,-122.851]
[24.2049,105.164,-39.5532]	6508.558285	[253.093,706.203,-133.363]
[26.6603,112.457,-40.9021]	6508.567412	[269.543,661.94,-125.429]
[29.3851,119.301,-42.112]	6508.576452	[291.982,642.761,-103.202]
[32.3182,125.539,-43.2016]	6508.585407	[316.326,607.085,-97.1379]
[35.4365,131.165,-44.2325]	6508.594525	[331.342,549.916,-96.6671]
[38.6796,136.072,-45.0185]	6508.603527	[344.804,504.98,-67.9701]
[42.0722,140.313,-45.6382]	6508.612494	[360.55,457.541,-54.5521]
[45.5568,143.878,-46.1903]	6508.621651	[363.211,396.348,-51.4227]
[49.0678,146.763,-46.7292]	6508.630506	[372.273,349.88,-55.1903]
[52.5648,148.891,-47.1022]	6508.639567	[364.615,267.744,-38.2045]
[56.0024,150.3,-47.4938]	6508.648696	[356.771,192.662,-41.3225]
[59.2392,150.77,-47.7023]	6508.657712	[338.748,94.2276,-23.4371]
[62.2573,150.334,-47.7979]	6508.666792	[315.069,-4.81414,-12.238]
[65.0529,149.142,-48.0117]	6508.675778	[296.109,-87.4568,-25.264]
[67.4836,146.977,-48.1366]	6508.684768	[259.255,-198.377,-16.1563]
[69.6392,144.006,-48.2635]	6508.693902	[229.793,-290.377,-15.911]
[71.4604,140.141,-48.4291]	6508.702912	[198.701,-399.753,-20.3344]
[72.9617,135.346,-48.5053]	6508.71204	[163.721,-510.504,-10.7009]
[74.1196,129.728,-48.4414]	6508.720954	[131.196,-621.81,3.78838]
[74.9931,123.302,-48.2518]	6508.729998	[98.5117,-707.848,17.358]
[75.5692,116.245,-47.9149]	6508.73907	[65.7664,-768.262,33.1065]
[75.8327,108.767,-47.3203]	6508.74809	[31.769,-802.322,61.5607]
[75.8038,101.084,-46.4779]	6508.757	[0.162505,-815.203,90.0317]
[75.4425,93.2159,-45.369]	6508.766224	[-39.4036,-788.601,118.023]
[74.6893,85.5338,-43.9934]	6508.775195	[-81.2082,-771.278,148.641]
[73.6009,78.0736,-42.4592]	6508.784317	[-117.831,-726.65,163.997]
[72.0493,71.0866,-40.6866]	6508.793098	[-173.113,-706.778,193.985]
[70.1921,64.451,-38.8085]	6508.802241	[-200.671,-644.549,199.865]
[68.0251,58.3569,-36.8676]	6508.811417	[-228.906,-596.959,203.346]
[65.5751,52.9394,-34.8428]	6508.820422	[-258.304,-550.816,213.3]
[62.8245,48.1305,-32.7252]	6508.829528	[-287.782,-493.818,221.451]
[59.9109,44.0977,-30.7669]	6508.838282	[-308.606,-443.492,207.172]
[56.7514,40.5585,-28.9941]	6508.847482	[-325.392,-381.64,181.276]
[53.349,37.8377,-27.2494]	6508.856625	[-348.243,-309.133,179.141]
[49.7757,35.9696,-25.4126]	6508.865656	[-367.891,-229.355,191.907]
[46.2796,34.8991,-23.7052]	6508.874667	[-359.145,-147.674,178.985]
[43.0154,34.5917,-22.1471]	6508.883884	[-329.728,-64.4349,161.528]
[40.454,34.3232,-22.4021]	6508.892881	[-287.195,-42.4209,-36.6053]
[38.2255,34.9041,-22.5062]	6508.901764	[-261.652,39.5158,-23.7398]
[36.3076,36.4484,-22.5969]	6508.910796	[-229.216,120.209,-21.1953]
[34.6166,39.5927,-21.6615]	6508.919734	[-206.639,251.061,89.2849]
[33.29,43.7392,-21.3046]	6508.928969	[-166.756,336.761,21.719]
[32.4863,48.9265,-21.5585]	6508.937934	[-115.912,458.027,-55.0478]
[32.3948,55.5491,-22.7253]	6508.94704	[-32.029,572.79,-165.443]
[32.9593,62.4705,-24.1451]	6508.955874	[61.8005,671.521,-157.973]
[34.1334,69.4593,-25.7287]	6508.965084	[147.418,665.724,-169.151]
[38.3244,85.9817,-29.3625]	6508.991984	[234.858,664.25,-191.275]
[42.4694,94.5152,-32.0887]	6509.00091	[310.633,649.845,-183.452]
[46.2185,102.114,-34.2091]	6509.010284	[306.201,602.415,-128.999]
[49.7364,108.868,-35.9941]	6509.019287	[318.747,607.63,-138.025]
[53.1236,115.116,-37.5424]	6509.02829	[318.655,597.124,-127.308]
[56.4244,120.874,-38.886]	6509.037392	[308.307,558.588,-107.431]
[59.5525,126.039,-40.0212]	6509.046407	[296.647,519.222,-93.2121]
[62.497,130.756,-41.0677]	6509.05541	[281.7,491.679,-95.8205]
[65.1263,134.936,-41.8785]	6509.064534	[245.494,431.305,-65.3398]
[67.3953,138.65,-42.5524]	6509.07358	[214.649,402.809,-59.4657]
[69.2016,141.853,-43.052]	6509.082461	[173.62,365.419,-46.4498]
[70.5438,144.704,-43.5225]	6509.091311	[131.098,336.82,-48.3463]
[71.2529,147.321,-43.7687]	6509.100494	[65.2389,305.851,-25.5435]
[71.2029,149.594,-43.8272]	6509.109657	[-6.68848,275.161,-8.55911]
[70.4378,151.641,-43.7343]	6509.118789	[-74.4717,253.067,5.56195]
[68.9474,153.279,-43.5487]	6509.127785	[-147.173,213.921,14.5227]
[66.6913,154.61,-43.1939]	6509.136737	[-227.502,180.696,31.9628]
[63.6453,155.501,-42.6505]	6509.145947	[-309.357,128.102,51.2929]
[59.8432,155.77,-41.8861]	6509.15472	[-405.83,66.7572,75.1745]
[55.2545,155.555,-40.9543]	6509.163779	[-493.764,4.87142,92.4916]
[49.8925,154.657,-39.8175]	6509.172827	[-589.577,-78.4405,114.605]
[44.0148,153.313,-38.61]	6509.182025	[-644.832,-136.922,123.669]
[37.6866,151.328,-36.9548]	6509.191005	[-696.864,-216.131,176.059]
[30.9588,149.026,-35.1612]	6509.200044	[-730.791,-247.9,190.851]
[23.8982,146.193,-33.0164]	6509.209168	[-745.411,-312.364,230.626]
[16.6155,142.988,-30.6508]	6509.21816	[-754.717,-343.589,253.36]
[9.27407,139.318,-28.1533]	6509.22716	[-742.484,-401.556,266.288]
[2.02177,135.244,-25.6132]	6509.236321	[-701.202,-436.589,264.678]
[-4.7475,130.651,-23.0554]	6509.245123	[-664.287,-515.455,272.477]
[-11.2083,125.567,-20.5907]	6509.254274	[-607.485,-546.888,252.019]
[-17.1372,120.037,-18.1381]	6509.263417	[-561.527,-584.404,250.431]
[-22.3275,114.12,-15.6608]	6509.272179	[-521.025,-643.349,263.062]
[-27.2091,107.698,-13.4116]	6509.281415	[-480.958,-663.238,224.512]
[-31.1916,100.913,-11.1205]	6509.290582	[-397.228,-691.064,233.033]
[-34.3221,94.0354,-8.95538]	6509.299472	[-334.955,-705.163,224.353]
[-36.722,87.1045,-7.00204]	6509.308498	[-263.768,-695.157,197.851]
[-38.2913,80.4553,-5.33431]	6509.317533	[-183.536,-657.299,166.785]
[-39.0136,74.3266,-3.98507]	6509.326445	[-99.2591,-615.514,137.683]
[-38.9632,68.5946,-3.01375]	6509.335701	[-15.1874,-565.119,95.6183]
[-38.0566,63.6358,-2.5246]	6509.344658	[70.1583,-513.004,51.6316]
[-36.2968,59.3001,-2.39483]	6509.353791	[162.761,-451.629,16.5078]
[-34.7022,55.6387,-4.03168]	6509.362573	[146.796,-409.499,-229.43]
[-31.4581,52.5182,-4.38676]	6509.371794	[347.948,-344.424,0.978369]
[-27.648,50.1198,-5.25943]	6509.380665	[398.465,-291.472,-94.3365]
[-23.3149,48.2193,-6.4409]	6509.389821	[440.249,-233.504,-133.12]
[-18.2666,47.0666,-8.09581]	6509.398908	[485.774,-168.96,-169.152]
[-12.9203,46.435,-9.93384]	6509.407876	[531.926,-109.135,-184.134]
[-7.31368,46.1329,-11.8664]	6509.417072	[560.614,-62.203,-190.837]
[-1.55459,46.1749,-13.7907]	6509.425868	[608.351,-30.2606,-190.349]
[4.442,46.3215,-15.7025]	6509.435065	[612.286,-11.1941,-184.061]
[10.5876,46.5998,-17.4435]	6509.444164	[632.568,-2.02769,-153.435]
[16.8172,46.8856,-19.0939]	6509.453026	[657.36,-7.0087,-154.367]
[22.88,46.2816,-21.5664]	6509.462174	[670.822,-83.2118,-351.374]
[28.7261,46.4701,-22.4437]	6509.471293	[627.209,35.4308,40.0093]
[34.5773,46.7833,-23.393]	6509.480285	[624.069,32.9088,-64.9949]
[40.3673,47.2166,-24.3557]	6509.489243	[609.797,36.1807,-90.9546]
[-22.5244,313.395,79.9336]	6509.498411	[356.089,-87.2352,78.2397]
[-48.3462,300.244,90.0054]	6509.507487	[263.379,337.886,-200.851]
[-49.3571,301.343,90.6923]	6509.516435	[-422.737,298.649,197.538]
[58.3026,53.0789,-27.3542]	6509.525491	[377.404,113.919,-78.4155]
[59.9505,53.7641,-27.697]	6509.53454	[337.232,120.876,-68.7835]
[61.8504,54.4261,-28.191]	6509.543542	[359.356,121.054,-85.6963]
[62.8291,55.2508,-27.8503]	6509.552538	[233.052,137.395,16.7432]
[63.4516,56.1511,-27.1704]	6509.561657	[176.512,144.559,62.1671]
[64.0063,56.8105,-27.708]	6509.57044	[153.114,115.646,-93.6253]
[64.2465,57.8167,-28.4155]	6509.579654	[49.9672,115.934,-61.3501]
[63.7304,59.0279,-29.0374]	6509.588828	[-66.3862,119.139,-39.3866]
[62.2847,60.2964,-29.5427]	6509.59783	[-187.631,123.922,-32.4419]
[60.5775,61.349,-30.0532]	6509.606995	[-237.662,123.647,-53.8238]
[58.1703,62.4434,-30.2025]	6509.61586	[-355.254,144.002,-5.90555]
[55.185,63.6322,-30.1981]	6509.624956	[-419.323,152.865,8.29732]
[51.713,64.8812,-30.0985]	6509.63395	[-478.819,157.589,19.1819]
[46.2486,66.65,-29.8143]	6509.643081	[-558.567,159.713,40.3985]
[39.7828,68.6047,-29.2869]	6509.652044	[-615.443,163.86,79.6254]
[32.9383,70.5228,-28.4705]	6509.661032	[-619.56,158.842,116.365]
[26.4122,72.2631,-27.4592]	6509.669803	[-608.428,158.271,135.199]
[20.3036,73.8031,-26.3325]	6509.679167	[-550.416,146.672,138.833]
[14.8229,75.1351,-25.1324]	6509.68816	[-515.823,137.551,152.344]
[9.65562,76.382,-23.9322]	6509.697111	[-476.483,129.848,136.913]
[4.94219,77.5315,-22.7728]	6509.706093	[-432.678,121.876,129.447]
[0.6455,78.6327,-21.6128]	6509.71528	[-383.687,115.682,126.201]
[-3.08466,79.6842,-20.5023]	6509.724233	[-352.291,114.816,122.687]
[-6.45917,80.7239,-19.4225]	6509.733404	[-317.868,111.196,115.758]
[-9.32302,81.7187,-18.3983]	6509.742303	[-290.256,110.768,113.099]
[-11.864,82.7365,-17.4188]	6509.751414	[-256.278,110.356,103.846]
[-13.9575,83.7473,-16.4802]	6509.760532	[-220.013,110.149,100.275]
[-15.6663,84.7336,-15.6786]	6509.769527	[-190.561,108.084,82.8341]
[-16.9976,85.6875,-15.0151]	6509.778403	[-155.352,104.748,67.6876]
[-17.9512,86.5919,-14.4738]	6509.787311	[-115.404,98.4804,54.8984]
[-18.5903,87.4792,-14.0121]	6509.796662	[-77.964,92.2516,45.3234]
[-18.9105,88.291,-13.7145]	6509.805667	[-53.0601,87.7079,28.0541]
[-18.9526,89.0699,-13.4617]	6509.814632	[-24.8158,84.7614,27.4586]
[-18.7599,89.8338,-13.263]	6509.82375	[-0.952752,80.5639,20.5697]
[-18.3094,90.5574,-13.092]	6509.832801	[24.6341,76.8902,19.4388]
[-17.6456,91.2508,-13.0271]	6509.8418	[44.2788,73.1049,6.24052]
[-16.7462,91.9073,-13.0116]	6509.850948	[67.5188,67.2706,3.24145]
[-15.6957,92.5013,-13.1202]	6509.859862	[83.8052,64.4978,-10.0522]
[-14.5044,93.0472,-13.2825]	6509.868916	[100.847,58.5752,-14.2115]
[-13.1903,93.524,-13.5136]	6509.878083	[115.386,51.4241,-21.3567]
[-11.7661,93.8812,-13.8116]	6509.887042	[129.773,40.9465,-28.0451]
[-10.2934,94.171,-14.1326]	6509.896031	[138.077,34.8665,-30.4876]
[-8.76962,94.383,-14.454]	6509.904983	[145.199,26.8076,-30.4978]
[-7.18244,94.4649,-14.7747]	6509.914095	[151.166,13.0348,-30.1605]
[-5.68756,94.4789,-15.1746]	6509.923122	[146.451,6.62859,-39.9277]
[-4.2516,94.4133,-15.5245]	6509.932031	[145.557,-1.97721,-34.8888]
[-2.84454,94.3114,-15.8623]	6509.941274	[139.958,-6.38516,-33.3503]
[-1.57195,94.1425,-16.2226]	6509.950286	[131.162,-13.8184,-37.3399]
[-0.365672,93.9305,-16.5857]	6509.959329	[124.704,-18.404,-37.3289]
[0.749456,93.7139,-16.9511]	6509.96845	[115.021,-18.8018,-37.5669]
[1.73005,93.5043,-17.324]	6509.977462	[103.667,-18.6831,-39.525]
[2.6245,93.3089,-17.6869]	6509.986458	[95.7429,-17.2021,-38.3135]
[3.44169,93.1172,-18.0126]	6509.995582	[86.6086,-17.2741,-33.4851]
[4.16939,92.9356,-18.3129]	6510.004472	[79.9038,-15.7912,-31.9012]
[4.79986,92.7406,-18.6269]	6510.013489	[67.4643,-17.5557,-33.7038]
[5.24559,92.5505,-18.9132]	6510.022471	[55.6304,-21.0159,-36.3144]
[5.56969,92.3747,-19.1727]	6510.031664	[43.5147,-21.6905,-36.1915]
[5.80617,92.215,-19.3848]	6510.040708	[34.7948,-22.4022,-30.9189]
[5.96332,92.0671,-19.5649]	6510.049621	[23.4778,-26.2694,-32.5517]
[6.06412,91.9365,-19.7187]	6510.058818	[12.6084,-25.2027,-30.5956]
[6.12559,91.8188,-19.8405]	6510.067789	[5.58402,-25.7951,-21.6749]
[6.15573,91.7118,-19.9435]	6510.076828	[-4.77502,-26.2517,-22.4745]
[6.16423,91.6203,-20.0281]	6510.085723	[-9.70488,-23.9395,-21.2844]
[6.15731,91.5381,-20.1024]	6510.094877	[-16.1503,-20.6397,-18.3968]
[6.14025,91.4706,-20.1657]	6510.103869	[-19.8652,-15.487,-20.7781]
[6.11418,91.4086,-20.226]	6510.113036	[-22.681,-11.4632,-17.3001]
